date,temp_avg,temp_max,temp_min,humidity,rainfall,wind_speed,sunshine_hours,ground_temp,pm10,pm25,o3,no2,co,so2,temp_range,temp_change,humidity_change,humidity_std3,rainfall_7d,rh_over_60,temp_over_20,rh60_days_7,rh60_days_28,rh75,rh95,rh75_days_7,rh75_days_28,rh95_days_7,rh95_days_28,rh75_consecutive_days,rh95_consecutive_days,wood_mold_condition,wood_mold_days_7,wood_mold_days_28,rh70_metal,rh70_days_7,rh70_days_28,rh70_consecutive_days,metal_so2_humidity,pm_total,pm_load_3d,pm_load_7d,so2_ma7,no2_ma7,o3_ma7,month,season,year,display_season
2024-03-14,8.8,17.1,1.9,44.3,0.0,2.1,10.0,11.5,48.0,29.0,0.0466,0.0162,0.41,0.0026,15.200000000000001,1.5000000000000009,17.200000000000003,18.668779642315297,2.7000000000000286,0,0,2.0,20.0,0,0,1.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,12.0,0,0.0,77.0,164.0,365.0,0.002457142857142857,0.0123,0.03572857142857143,3,봄,2024,1. 봄 (3~5월)
2024-03-15,10.4,19.9,-1.3,43.5,0.0,1.9,10.8,11.4,46.0,27.0,0.0388,0.0162,0.38,0.0025,21.2,1.5999999999999996,0.7999999999999972,10.169234648355964,2.7000000000000286,0,0,2.0,19.0,0,0,1.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,12.0,0,0.0,73.0,193.0,380.0,0.0024714285714285715,0.013642857142857142,0.0347,3,봄,2024,1. 봄 (3~5월)
2024-03-16,11.1,19.5,1.4,57.0,0.0,1.4,9.5,14.1,64.0,33.0,0.0459,0.0158,0.5,0.0034,18.1,0.6999999999999993,13.5,7.573858549862357,2.7000000000000286,0,0,2.0,18.0,0,0,1.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,12.0,0,0.0,97.0,247.0,437.0,0.0026000000000000003,0.014714285714285713,0.03552857142857143,3,봄,2024,1. 봄 (3~5월)
2024-03-17,12.0,18.2,4.2,46.4,0.0,3.0,4.6,12.8,63.0,21.0,0.0503,0.0065,0.34,0.0025,14.0,0.9000000000000004,10.600000000000001,7.106569730420103,2.7000000000000286,0,0,2.0,17.0,0,0,1.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,11.0,0,0.0,84.0,254.0,477.0,0.0026142857142857144,0.013842857142857145,0.0386,3,봄,2024,1. 봄 (3~5월)
2024-03-18,7.3,15.4,-1.0,57.1,0.0,1.1,10.4,12.7,66.0,18.0,0.0336,0.0115,0.35,0.0024,16.4,4.7,10.700000000000003,6.148983655856542,2.7000000000000286,0,0,2.0,16.0,0,0,1.0,7.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,10.0,0,0.0,84.0,265.0,502.0,0.0025571428571428572,0.01292857142857143,0.03945714285714286,3,봄,2024,1. 봄 (3~5월)
2024-03-19,8.8,15.7,4.7,51.5,0.0,3.2,3.0,9.1,48.0,16.0,0.0393,0.0095,0.32,0.0022,11.0,1.5000000000000009,5.600000000000001,5.351946686330481,0.0,0,0,1.0,15.0,0,0,0.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,9.0,0,0.0,64.0,232.0,522.0,0.0025571428571428572,0.012257142857142857,0.041285714285714294,3,봄,2024,1. 봄 (3~5월)
2024-03-20,6.0,11.1,2.7,38.4,0.0,3.5,8.5,10.6,29.0,19.0,0.0442,0.0066,0.31,0.0022,8.399999999999999,2.8000000000000007,13.100000000000001,9.59739548002425,0.0,0,0,0.0,14.0,0,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,8.0,0,0.0,48.0,196.0,527.0,0.0025428571428571427,0.011757142857142858,0.042671428571428575,3,봄,2024,1. 봄 (3~5월)
2024-03-21,5.4,12.1,-2.0,49.0,0.0,1.7,10.7,10.7,28.0,17.0,0.0425,0.01,0.35,0.0025,14.1,0.5999999999999996,10.600000000000001,6.9548544197552635,0.0,0,0,0.0,13.0,0,0,0.0,4.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,45.0,157.0,495.0,0.0025285714285714286,0.010871428571428572,0.04208571428571429,3,봄,2024,1. 봄 (3~5월)
2024-03-22,9.0,16.2,-0.6,64.8,1.5,1.7,8.4,13.7,33.0,19.0,0.0387,0.0122,0.37,0.0025,16.8,3.5999999999999996,15.799999999999997,13.285079349906933,1.5000000000000284,1,0,1.0,13.0,0,0,0.0,4.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,52.0,145.0,474.0,0.0025285714285714286,0.0103,0.04207142857142857,3,봄,2024,1. 봄 (3~5월)
2024-03-23,14.4,23.4,10.2,71.1,0.8,2.4,8.6,17.7,33.0,19.0,0.05,0.0061,0.34,0.0025,13.2,5.4,6.299999999999997,11.38522434268759,2.3000000000000282,1,0,2.0,13.0,0,0,0.0,4.0,0.0,0.0,0,0,0,0.0,0.0,1,1.0,8.0,1,0.0025,52.0,149.0,429.0,0.0024,0.008914285714285713,0.04265714285714286,3,봄,2024,1. 봄 (3~5월)
2024-03-24,10.5,12.7,9.4,74.9,0.2,2.1,0.0,11.6,22.0,11.0,0.0485,0.0056,0.33,0.0025,3.299999999999999,3.9000000000000004,3.8000000000000114,5.101307022060936,2.5000000000000284,1,0,3.0,13.0,0,0,0.0,3.0,0.0,0.0,0,0,0,0.0,0.0,1,2.0,8.0,2,0.0025,33.0,137.0,378.0,0.0024000000000000002,0.008785714285714286,0.0424,3,봄,2024,1. 봄 (3~5월)
2024-03-25,9.5,12.5,7.2,78.5,15.3,2.7,0.0,9.4,16.0,8.0,0.0451,0.0069,0.31,0.0022,5.3,1.0,3.5999999999999943,3.700450423033577,17.80000000000003,1,0,4.0,13.0,1,0,1.0,4.0,0.0,0.0,1,0,0,0.0,0.0,1,3.0,9.0,3,0.0022,24.0,109.0,318.0,0.0023714285714285716,0.00812857142857143,0.04404285714285714,3,봄,2024,1. 봄 (3~5월)
2024-03-26,7.4,10.1,4.7,81.5,14.7,1.8,0.0,9.2,5.0,2.0,0.0418,0.0063,0.29,0.0021,5.3999999999999995,2.0999999999999996,3.0,3.3045423283711948,32.50000000000003,1,0,5.0,13.0,1,0,2.0,5.0,0.0,0.0,2,0,0,0.0,0.0,1,4.0,9.0,4,0.0021,7.0,64.0,261.0,0.002357142857142857,0.007671428571428572,0.0444,3,봄,2024,1. 봄 (3~5월)
2024-03-27,8.5,16.7,-0.2,75.3,0.0,1.0,7.1,12.2,16.0,11.0,0.0267,0.0121,0.35,0.0022,16.9,1.0999999999999996,6.200000000000003,3.100537587795108,32.50000000000003,1,0,6.0,13.0,1,0,3.0,6.0,0.0,0.0,3,0,0,0.0,0.0,1,5.0,9.0,5,0.0022,27.0,58.0,240.0,0.002357142857142857,0.008457142857142858,0.0419,3,봄,2024,1. 봄 (3~5월)
2024-03-28,9.0,11.2,7.4,95.8,25.9,1.2,0.0,9.7,18.0,15.0,0.0186,0.0147,0.37,0.0021,3.799999999999999,0.5,20.5,10.513324878457745,58.40000000000003,1,0,7.0,13.0,1,1,4.0,6.0,1.0,1.0,4,1,0,0.0,0.0,1,6.0,9.0,6,0.0021,33.0,67.0,228.0,0.0023,0.009128571428571429,0.03848571428571428,3,봄,2024,1. 봄 (3~5월)
2024-03-29,12.3,19.5,4.1,59.5,0.0,3.0,7.8,11.8,116.0,28.0,0.0428,0.0086,0.37,0.0023,15.4,3.3000000000000007,36.3,18.200641014352485,56.90000000000003,0,0,6.0,13.0,0,0,4.0,6.0,1.0,1.0,0,0,0,0.0,0.0,0,6.0,9.0,0,0.0,144.0,204.0,320.0,0.0022714285714285714,0.008614285714285713,0.03907142857142857,3,봄,2024,1. 봄 (3~5월)
2024-03-30,9.8,15.9,1.7,62.3,2.2,1.3,6.8,12.2,82.0,23.0,0.0372,0.0114,0.37,0.0022,14.200000000000001,2.5,2.799999999999997,20.198102221083264,58.30000000000003,1,0,6.0,14.0,0,0,4.0,6.0,1.0,1.0,0,0,0,0.0,0.0,0,5.0,9.0,0,0.0,105.0,282.0,373.0,0.0022285714285714287,0.009371428571428572,0.03724285714285714,3,봄,2024,1. 봄 (3~5월)
2024-03-31,12.0,18.8,3.7,55.5,0.0,1.5,8.7,13.9,72.0,26.0,0.0456,0.0086,0.43,0.0027,15.100000000000001,2.1999999999999993,6.799999999999997,3.417601498125828,58.10000000000003,0,0,5.0,14.0,0,0,4.0,6.0,1.0,1.0,0,0,0,0.0,0.0,0,4.0,9.0,0,0.0,98.0,347.0,438.0,0.0022571428571428573,0.0098,0.036828571428571426,3,봄,2024,1. 봄 (3~5월)
2024-04-01,12.3,22.8,2.2,55.4,0.0,1.4,11.0,15.9,37.0,17.0,0.0305,0.0139,0.42,0.0025,20.6,0.3000000000000007,0.10000000000000142,3.9551653989845863,42.800000000000026,0,0,4.0,13.0,0,0,3.0,6.0,1.0,1.0,0,0,0,0.0,0.0,0,3.0,9.0,0,0.0,54.0,257.0,468.0,0.0023,0.0108,0.03474285714285714,4,봄,2024,1. 봄 (3~5월)
2024-04-02,13.3,24.3,3.8,63.1,2.7,1.2,8.5,15.8,42.0,22.0,0.0377,0.0164,0.45,0.003,20.5,1.0,7.700000000000003,4.417012565070611,30.800000000000026,1,0,4.0,13.0,0,0,2.0,5.0,1.0,1.0,0,0,0,0.0,0.0,0,2.0,8.0,0,0.0,64.0,216.0,525.0,0.002428571428571429,0.012242857142857142,0.03415714285714285,4,봄,2024,1. 봄 (3~5월)
2024-04-03,11.9,13.3,10.7,98.8,29.9,1.1,0.0,12.9,14.0,14.0,0.0462,0.0082,0.38,0.0022,2.6000000000000014,1.4000000000000004,35.699999999999996,23.156496568637678,60.700000000000024,1,0,4.0,13.0,1,1,2.0,6.0,2.0,2.0,1,1,0,0.0,0.0,1,2.0,9.0,1,0.0022,28.0,146.0,526.0,0.002428571428571429,0.011685714285714285,0.036942857142857145,4,봄,2024,1. 봄 (3~5월)
2024-04-04,12.0,15.6,9.9,66.0,0.0,2.1,1.5,14.2,34.0,17.0,0.0461,0.0069,0.34,0.0023,5.699999999999999,0.09999999999999964,32.8,19.827338029431218,34.800000000000026,1,0,4.0,13.0,0,0,1.0,6.0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,51.0,143.0,544.0,0.002457142857142857,0.01057142857142857,0.04087142857142857,4,봄,2024,1. 봄 (3~5월)
2024-04-05,12.3,18.2,8.0,65.4,0.0,1.4,3.6,15.6,37.0,18.0,0.0425,0.0106,0.39,0.0029,10.2,0.3000000000000007,0.5999999999999943,19.11264851697246,34.800000000000026,1,0,5.0,14.0,0,0,1.0,6.0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,55.0,134.0,455.0,0.0025428571428571427,0.010857142857142857,0.04082857142857143,4,봄,2024,1. 봄 (3~5월)
2024-04-06,12.8,20.6,6.1,68.8,0.0,1.0,4.4,14.0,46.0,27.0,0.0313,0.0129,0.42,0.0025,14.500000000000002,0.5,3.3999999999999915,1.8147543451737704,32.60000000000002,1,0,5.0,15.0,0,0,1.0,6.0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,73.0,179.0,423.0,0.002585714285714286,0.01107142857142857,0.039985714285714284,4,봄,2024,1. 봄 (3~5월)
2024-04-07,15.2,24.6,6.0,56.9,0.0,1.2,10.7,19.0,46.0,27.0,0.0413,0.0126,0.46,0.0031,18.6,2.3999999999999986,11.899999999999999,6.129437168288213,32.60000000000002,0,0,5.0,15.0,0,0,1.0,6.0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,73.0,201.0,398.0,0.0026428571428571425,0.01164285714285714,0.03937142857142857,4,봄,2024,1. 봄 (3~5월)
2024-04-08,16.1,23.3,8.2,53.6,0.0,0.8,2.3,18.4,54.0,32.0,0.0496,0.0142,0.5,0.0029,15.100000000000001,0.9000000000000021,3.299999999999997,7.995206897468341,32.60000000000002,0,0,5.0,15.0,0,0,1.0,6.0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,86.0,232.0,430.0,0.0027,0.011685714285714285,0.04209999999999999,4,봄,2024,1. 봄 (3~5월)
2024-04-09,11.3,16.1,4.8,55.8,0.0,3.1,11.4,17.9,34.0,17.0,0.0505,0.0053,0.31,0.0023,11.3,4.800000000000001,2.1999999999999957,1.6802777548144372,29.900000000000027,0,0,4.0,14.0,0,0,1.0,5.0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,7.0,0,0.0,51.0,210.0,417.0,0.0026000000000000003,0.0101,0.043928571428571435,4,봄,2024,1. 봄 (3~5월)
2024-04-10,11.0,18.9,2.1,64.3,0.0,0.9,9.4,17.2,28.0,13.0,0.0364,0.0096,0.33,0.0027,16.799999999999997,0.3000000000000007,8.5,5.650663677833918,0.0,1,0,4.0,14.0,0,0,0.0,5.0,0.0,2.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,41.0,178.0,430.0,0.0026714285714285716,0.0103,0.04252857142857143,4,봄,2024,1. 봄 (3~5월)
2024-04-11,13.4,20.5,7.8,63.4,0.0,1.1,1.7,16.8,37.0,19.0,0.0321,0.0151,0.38,0.0028,12.7,2.4000000000000004,0.8999999999999986,4.669403959107171,0.0,1,0,4.0,15.0,0,0,0.0,5.0,0.0,2.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,56.0,148.0,435.0,0.0027428571428571432,0.011471428571428572,0.04052857142857143,4,봄,2024,1. 봄 (3~5월)
2024-04-12,16.0,25.0,6.3,62.4,0.0,0.9,10.3,21.6,41.0,24.0,0.0385,0.0136,0.39,0.0027,18.7,2.5999999999999996,1.0,0.950438495288512,0.0,1,0,4.0,16.0,0,0,0.0,5.0,0.0,2.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,65.0,162.0,445.0,0.0027142857142857142,0.011899999999999999,0.03995714285714286,4,봄,2024,1. 봄 (3~5월)
2024-04-13,17.4,27.7,7.9,57.9,0.0,1.1,11.7,23.2,46.0,25.0,0.0407,0.0135,0.41,0.0028,19.799999999999997,1.3999999999999986,4.5,2.9297326385398574,0.0,0,0,3.0,16.0,0,0,0.0,5.0,0.0,2.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,71.0,192.0,443.0,0.002757142857142857,0.011985714285714285,0.0413,4,봄,2024,1. 봄 (3~5월)
2024-04-14,17.5,27.5,7.2,54.0,0.0,1.3,11.1,22.9,26.0,16.0,0.0421,0.009,0.34,0.0029,20.3,0.10000000000000142,3.8999999999999986,4.203569911395733,0.0,0,0,3.0,16.0,0,0,0.0,5.0,0.0,2.0,0,0,0,0.0,0.0,0,0.0,7.0,0,0.0,42.0,178.0,412.0,0.0027285714285714283,0.011471428571428573,0.041414285714285716,4,봄,2024,1. 봄 (3~5월)
2024-04-15,15.5,19.2,14.0,87.4,11.3,1.0,0.0,15.3,22.0,15.0,0.0326,0.0128,0.36,0.0031,5.199999999999999,2.0,33.400000000000006,18.262073631801165,11.30000000000003,1,0,4.0,17.0,1,0,1.0,6.0,0.0,2.0,1,0,0,0.0,0.0,1,1.0,8.0,1,0.0031,37.0,150.0,363.0,0.0027571428571428573,0.011271428571428571,0.03898571428571428,4,봄,2024,1. 봄 (3~5월)
2024-04-16,16.8,22.8,11.8,66.3,0.0,2.1,8.4,19.8,69.0,19.0,0.0246,0.0088,0.32,0.0025,11.0,1.3000000000000007,21.10000000000001,16.89210861122223,11.30000000000003,1,0,5.0,18.0,0,0,1.0,6.0,0.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,88.0,167.0,400.0,0.002785714285714286,0.011771428571428572,0.03528571428571429,4,봄,2024,1. 봄 (3~5월)
2024-04-17,15.3,24.5,7.2,60.0,0.0,1.3,10.6,20.2,214.0,50.0,0.0258,0.0103,0.38,0.0026,17.3,1.5,6.299999999999997,14.350725881756949,11.30000000000003,0,0,4.0,18.0,0,0,1.0,6.0,0.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,264.0,389.0,623.0,0.0027714285714285714,0.011871428571428573,0.03377142857142857,4,봄,2024,1. 봄 (3~5월)
2024-04-18,15.6,25.0,8.1,61.9,0.0,1.3,10.6,22.0,251.0,59.0,0.0248,0.0091,0.4,0.0027,16.9,0.29999999999999893,1.8999999999999986,3.2316146634965808,11.30000000000003,1,0,4.0,19.0,0,0,1.0,6.0,0.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,310.0,662.0,877.0,0.002757142857142857,0.011014285714285714,0.032728571428571426,4,봄,2024,1. 봄 (3~5월)
2024-04-19,18.3,27.9,7.4,55.0,0.0,1.2,10.5,23.5,144.0,40.0,0.0288,0.0117,0.37,0.0029,20.5,2.700000000000001,6.899999999999999,3.564173583500813,11.30000000000003,0,0,3.0,18.0,0,0,1.0,6.0,0.0,2.0,0,0,0,0.0,0.0,0,1.0,8.0,0,0.0,184.0,758.0,996.0,0.002785714285714286,0.010742857142857143,0.03134285714285714,4,봄,2024,1. 봄 (3~5월)
2024-04-20,14.5,15.9,13.2,84.1,1.3,2.0,0.0,14.9,68.0,28.0,0.0275,0.0081,0.38,0.0029,2.700000000000001,3.8000000000000007,29.099999999999994,15.205591076968824,12.60000000000003,1,0,4.0,18.0,1,0,2.0,7.0,0.0,2.0,1,0,0,0.0,0.0,1,2.0,8.0,1,0.0029,96.0,590.0,1021.0,0.0028,0.009971428571428572,0.029457142857142855,4,봄,2024,1. 봄 (3~5월)
2024-04-21,15.4,17.3,13.3,81.5,0.5,2.0,0.0,16.2,17.0,8.0,0.0305,0.0046,0.29,0.0025,4.0,0.9000000000000004,2.5999999999999943,16.102898289852334,13.10000000000003,1,0,5.0,18.0,1,0,3.0,8.0,0.0,2.0,2,0,0,0.0,0.0,1,3.0,8.0,2,0.0025,25.0,305.0,1004.0,0.0027428571428571432,0.009342857142857142,0.0278,4,봄,2024,1. 봄 (3~5월)
2024-04-22,14.7,17.6,12.6,70.5,0.0,1.7,0.0,16.7,28.0,13.0,0.0291,0.0058,0.29,0.0025,5.000000000000002,0.7000000000000011,11.0,7.219418259111839,1.8000000000000285,1,0,5.0,18.0,0,0,2.0,7.0,0.0,2.0,0,0,0,0.0,0.0,1,3.0,8.0,3,0.0025,41.0,162.0,1008.0,0.002657142857142857,0.008342857142857143,0.027299999999999998,4,봄,2024,1. 봄 (3~5월)
2024-04-23,13.8,17.7,10.5,72.5,5.2,3.2,4.0,18.3,21.0,9.0,0.0299,0.0044,0.27,0.0024,7.199999999999999,0.8999999999999986,2.0,5.859465277081985,7.000000000000028,1,0,5.0,18.0,0,0,2.0,6.0,0.0,2.0,0,0,0,0.0,0.0,1,4.0,8.0,4,0.0024,30.0,96.0,950.0,0.0026428571428571425,0.007714285714285714,0.02805714285714286,4,봄,2024,1. 봄 (3~5월)
2024-04-24,13.3,19.2,10.3,80.4,4.2,1.2,3.8,17.0,17.0,9.0,0.0242,0.0067,0.31,0.0024,8.899999999999999,0.5,7.900000000000006,5.23481932193742,11.200000000000028,1,0,6.0,18.0,1,0,3.0,6.0,0.0,2.0,1,0,0,0.0,0.0,1,5.0,8.0,5,0.0024,26.0,97.0,712.0,0.002614285714285714,0.0072,0.027828571428571428,4,봄,2024,1. 봄 (3~5월)
2024-04-25,17.1,25.5,10.4,63.4,0.0,2.0,11.5,19.3,55.0,16.0,0.0262,0.0084,0.32,0.0025,15.1,3.8000000000000007,17.000000000000007,8.507055894961264,11.200000000000028,1,0,6.0,18.0,0,0,3.0,5.0,0.0,1.0,0,0,0,0.0,0.0,0,5.0,7.0,0,0.0,71.0,127.0,473.0,0.002585714285714286,0.0071,0.02802857142857143,4,봄,2024,1. 봄 (3~5월)
2024-04-26,16.4,24.4,9.6,71.9,0.0,0.8,2.1,18.4,61.0,23.0,0.0289,0.0149,0.39,0.0029,14.799999999999999,0.7000000000000028,8.500000000000007,8.499999999999712,11.200000000000028,1,0,7.0,19.0,0,0,3.0,5.0,0.0,1.0,0,0,0,0.0,0.0,1,6.0,8.0,1,0.0029,84.0,181.0,373.0,0.002585714285714286,0.007557142857142857,0.028042857142857144,4,봄,2024,1. 봄 (3~5월)
2024-04-27,18.7,29.2,9.1,64.3,0.0,1.0,12.0,22.9,55.0,28.0,0.0515,0.0119,0.48,0.0031,20.1,2.3000000000000007,7.6000000000000085,4.669403959107239,9.900000000000027,1,0,7.0,19.0,0,0,2.0,5.0,0.0,1.0,0,0,0,0.0,0.0,0,5.0,8.0,0,0.0,83.0,238.0,360.0,0.0026142857142857144,0.0081,0.031471428571428574,4,봄,2024,1. 봄 (3~5월)
2024-04-28,17.0,26.7,9.5,69.8,0.0,2.1,11.1,21.9,54.0,27.0,0.0526,0.0073,0.4,0.0029,17.2,1.6999999999999993,5.5,3.924708057082356,9.400000000000027,1,0,7.0,20.0,0,0,1.0,5.0,0.0,1.0,0,0,0,0.0,0.0,0,4.0,8.0,0,0.0,81.0,248.0,416.0,0.002671428571428571,0.008485714285714286,0.034628571428571425,4,봄,2024,1. 봄 (3~5월)
2024-04-29,14.3,16.3,13.0,85.0,1.9,1.3,0.0,16.2,26.0,16.0,0.0509,0.0062,0.33,0.0025,3.3000000000000007,2.6999999999999993,15.200000000000003,10.722095566321391,11.300000000000027,1,0,7.0,21.0,1,0,2.0,6.0,0.0,1.0,1,0,0,0.0,0.0,1,4.0,9.0,1,0.0025,42.0,206.0,417.0,0.002671428571428571,0.008542857142857144,0.03774285714285714,4,봄,2024,1. 봄 (3~5월)
2024-04-30,16.1,22.9,12.8,78.9,0.0,1.8,3.0,21.8,22.0,15.0,0.0436,0.0055,0.32,0.0026,10.099999999999998,1.8000000000000007,6.099999999999994,7.649182962905082,6.100000000000028,1,0,7.0,21.0,1,0,3.0,7.0,0.0,1.0,2,0,0,0.0,0.0,1,4.0,10.0,2,0.0026,37.0,160.0,424.0,0.0027,0.008700000000000001,0.0397,4,봄,2024,1. 봄 (3~5월)
2024-05-01,12.4,17.9,7.1,72.0,1.6,2.1,5.6,17.3,20.0,11.0,0.0472,0.0057,0.29,0.0025,10.799999999999999,3.700000000000001,6.900000000000006,6.5041012702241146,3.5000000000000284,1,0,7.0,21.0,0,0,2.0,6.0,0.0,0.0,0,0,0,0.0,0.0,1,4.0,10.0,3,0.0025,31.0,110.0,429.0,0.0027142857142857142,0.008557142857142857,0.04298571428571429,5,봄,2024,1. 봄 (3~5월)
2024-05-02,13.8,23.6,4.2,63.3,0.0,1.1,12.3,21.1,22.0,14.0,0.0361,0.0091,0.4,0.0032,19.400000000000002,1.4000000000000004,8.700000000000003,7.81728853247691,3.5000000000000284,1,0,7.0,21.0,0,0,2.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0,4.0,10.0,0,0.0,36.0,104.0,394.0,0.002814285714285714,0.008657142857142858,0.044399999999999995,5,봄,2024,1. 봄 (3~5월)
2024-05-03,17.0,27.9,6.6,58.6,0.0,1.2,12.3,23.8,30.0,19.0,0.0429,0.0129,0.46,0.0034,21.299999999999997,3.1999999999999993,4.699999999999996,6.798774399355057,3.5000000000000284,0,0,6.0,20.0,0,0,2.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0,3.0,10.0,0,0.0,49.0,116.0,359.0,0.0028857142857142857,0.008371428571428571,0.0464,5,봄,2024,1. 봄 (3~5월)
2024-05-04,18.4,28.0,6.4,55.9,0.0,1.3,12.3,25.0,26.0,16.0,0.045,0.0098,0.33,0.0031,21.6,1.3999999999999986,2.700000000000003,3.744774136489914,3.5000000000000284,0,0,5.0,19.0,0,0,2.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0,3.0,10.0,0,0.0,42.0,127.0,318.0,0.0028857142857142857,0.008071428571428571,0.04547142857142857,5,봄,2024,1. 봄 (3~5월)
2024-05-05,17.4,18.9,16.1,91.5,19.8,1.0,0.0,18.4,17.0,14.0,0.0287,0.0084,0.3,0.0029,2.799999999999997,1.0,35.6,19.82027581375515,23.30000000000003,1,0,5.0,20.0,1,0,3.0,7.0,0.0,0.0,1,0,0,0.0,0.0,1,4.0,11.0,1,0.0029,31.0,122.0,268.0,0.0028857142857142857,0.008228571428571429,0.042057142857142855,5,봄,2024,1. 봄 (3~5월)
2024-05-06,19.2,24.1,15.9,78.0,14.6,1.7,3.6,22.1,13.0,8.0,0.0396,0.005,0.32,0.0027,8.200000000000001,1.8000000000000007,13.5,17.972293491186086,36.00000000000003,1,0,5.0,21.0,1,0,3.0,8.0,0.0,0.0,2,0,0,0.0,0.0,1,4.0,12.0,2,0.0027,21.0,94.0,247.0,0.0029142857142857143,0.008057142857142858,0.04044285714285715,5,봄,2024,1. 봄 (3~5월)
2024-05-07,13.2,16.1,11.1,92.3,5.3,1.3,0.0,15.6,12.0,11.0,0.033,0.0069,0.34,0.0026,5.000000000000002,6.0,14.299999999999997,8.03513119577609,41.30000000000003,1,0,5.0,22.0,1,0,3.0,9.0,0.0,0.0,3,0,0,0.0,0.0,1,4.0,13.0,3,0.0026,23.0,75.0,233.0,0.002914285714285714,0.008257142857142857,0.03892857142857143,5,봄,2024,1. 봄 (3~5월)
2024-05-08,12.1,17.4,7.3,74.0,0.6,1.8,6.4,16.2,14.0,7.0,0.0347,0.0059,0.26,0.0026,10.099999999999998,1.0999999999999996,18.299999999999997,9.62098401065774,40.300000000000026,1,0,5.0,22.0,0,0,3.0,9.0,0.0,0.0,0,0,0,0.0,0.0,1,4.0,14.0,4,0.0026,21.0,65.0,223.0,0.002928571428571429,0.008285714285714287,0.037142857142857144,5,봄,2024,1. 봄 (3~5월)
2024-05-09,15.7,24.7,4.3,58.0,0.0,1.7,11.2,18.5,19.0,9.0,0.0353,0.0078,0.29,0.0028,20.4,3.5999999999999996,16.0,17.16284747159775,40.300000000000026,0,0,4.0,21.0,0,0,3.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,4.0,14.0,0,0.0,28.0,72.0,215.0,0.002871428571428571,0.0081,0.037028571428571425,5,봄,2024,1. 봄 (3~5월)
2024-05-10,19.6,28.1,12.2,44.6,0.0,1.9,12.3,22.0,34.0,18.0,0.0652,0.0088,0.31,0.0029,15.900000000000002,3.900000000000002,13.399999999999999,14.719148526097664,40.300000000000026,0,0,4.0,20.0,0,0,3.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,4.0,14.0,0,0.0,52.0,101.0,218.0,0.0028,0.007514285714285715,0.04021428571428571,5,봄,2024,1. 봄 (3~5월)
2024-05-11,19.8,25.3,11.3,67.1,3.7,2.3,5.6,22.5,17.0,9.0,0.0525,0.0042,0.23,0.0023,14.0,0.1999999999999993,22.499999999999993,11.318274308980236,44.00000000000003,1,0,5.0,21.0,0,0,3.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,4.0,14.0,0,0.0,26.0,106.0,202.0,0.0026857142857142856,0.006714285714285714,0.041285714285714294,5,봄,2024,1. 봄 (3~5월)
2024-05-12,18.3,24.3,12.4,64.0,4.5,2.4,6.7,20.1,97.0,23.0,0.0517,0.0044,0.26,0.0023,11.9,1.5,3.0999999999999943,12.194397620765155,28.700000000000028,1,0,5.0,22.0,0,0,2.0,9.0,0.0,0.0,0,0,0,0.0,0.0,0,3.0,14.0,0,0.0,120.0,198.0,291.0,0.0026000000000000003,0.0061428571428571435,0.044571428571428574,5,봄,2024,1. 봄 (3~5월)
2024-05-13,16.4,25.5,8.7,61.8,0.0,1.4,12.8,21.8,35.0,14.0,0.0374,0.0084,0.3,0.0024,16.8,1.9000000000000021,2.200000000000003,2.662705391137361,14.100000000000028,1,0,5.0,22.0,0,0,1.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0,2.0,13.0,0,0.0,49.0,195.0,319.0,0.0025571428571428572,0.006628571428571428,0.04425714285714285,5,봄,2024,1. 봄 (3~5월)
